id,name,now_cost,position,team,selected_rank,influence,points_per_game,starts,form,goals_scored,expected_goals_per_90,transfers_out_event,expected_goals_conceded,cost_change_event_fall,penalties_order,ict_index_rank_type,team_join_date,creativity,influence_rank,transfers_out,ep_next,saves_per_90,ep_this,cost_change_start,goals_conceded,expected_goal_involvements_per_90,points_per_game_rank,region,transfers_in,chance_of_playing_this_round,direct_freekicks_order,penalties_saved,now_cost_rank,creativity_rank_type,expected_goal_involvements,transfers_in_event,expected_assists_per_90,news,selected_rank_type,minutes,cost_change_start_fall,assists,ict_index,goals_conceded_per_90,starts_per_90,threat,influence_rank_type,value_form,creativity_rank,now_cost_rank_type,red_cards,news_added,corners_and_indirect_freekicks_order,expected_goals_conceded_per_90,event_points,total_points,threat_rank,can_select,web_name,threat_rank_type,points_per_game_rank_type,chance_of_playing_next_round,cost_change_event,form_rank,bonus,value_season,ict_index_rank,selected_by_percent,in_dreamteam,clean_sheets_per_90,expected_goals,penalties_missed,own_goals,yellow_cards,clean_sheets,form_rank_type,expected_assists,bps,dreamteam_count,status,saves
500,Dane Scarlett,45,FWD,Spurs,505,0.0,0.0,0,0.0,0,0.0,11,0.00,0,,55,,0.0,632,14907,0.0,0.0,0.0,0,0,0.0,638,,0,0.0,,0,408,55,0.00,0,0.0,Loaned to Oxford United,68,0,0,0,0.0,0.0,0.0,0.0,55,0.0,627,68,0,2024-08-14T08:32:58.295903Z,,0.0,0,0,612,False,Scarlett,55,58,0.0,0,573,0,0.0,631,0.1,False,0.0,0.00,0,0,0,0,49,0.00,0,0,u,0
502,Manor Solomon,54,MID,Spurs,602,0.0,0.0,0,0.0,0,0.0,0,0.00,0,,317,,0.0,712,5419,0.0,0.0,0.0,-1,0,0.0,712,,480,0.0,,0,128,316,0.00,0,0.0,Season long loan to Leeds United,253,0,1,0,0.0,0.0,0.0,0.0,317,0.0,710,77,0,2024-08-29T11:11:30.036154Z,,0.0,0,0,709,False,Solomon,315,317,0.0,0,696,0,0.0,712,0.0,False,0.0,0.00,0,0,0,0,309,0.00,0,0,u,0
503,Son Heung-min,98,MID,Spurs,76,421.4,4.8,15,1.0,5,0.34,2449,23.16,0,1.0,13,2015-08-28,471.5,42,2215387,1.5,0.0,1.0,-2,21,0.6,19,114.0,1667324,100.0,,0,5,20,8.20,1083,0.26,,24,1236,2,6,133.3,1.53,1.09,440.0,12,0.1,25,4,0,2024-10-25T10:30:06.315550Z,4.0,1.69,0,82,32,True,Son,18,9,100.0,0,257,9,8.4,17,4.9,False,0.15,4.68,1,0,0,2,128,3.52,356,2,a,0
504,Djed Spence,44,DEF,Spurs,434,108.4,1.4,4,-0.2,0,0.02,44,9.73,0,,108,2022-07-19,70.9,297,13108,0.3,0.0,-0.2,-1,9,0.13,351,241.0,11652,100.0,,0,502,71,0.58,154,0.11,,154,410,1,1,19.1,1.98,0.88,12.0,110,0.0,259,101,1,2024-12-27T00:30:09.848258Z,,2.14,0,11,356,True,Spence,124,118,100.0,0,723,0,2.5,327,0.1,False,0.22,0.09,0,0,1,1,246,0.49,64,1,a,0
505,Destiny Udogie,48,DEF,Spurs,150,248.6,2.1,18,0.6,0,0.02,1695,23.50,0,,36,2022-08-16,211.3,166,540010,0.0,0.0,0.0,-2,21,0.09,241,106.0,315164,0.0,,0,320,23,1.41,6,0.07,Hamstring injury - Expected back 16 Feb,61,1430,2,1,57.7,1.32,1.13,116.0,61,0.1,113,41,0,2024-12-30T09:30:07.165603Z,,1.48,0,37,166,True,Udogie,28,76,0.0,0,303,0,7.7,143,1.8,False,0.13,0.31,0,0,2,2,98,1.10,204,0,i,0
506,Micky van de Ven,45,DEF,Spurs,116,161.0,3.1,9,0.0,0,0.04,857,9.79,0,,94,2023-08-08,36.6,240,1470261,0.0,0.0,0.0,0,11,0.12,115,152.0,1026410,0.0,,0,412,97,1.04,32,0.08,Hamstring injury - Expected back 26 Jan,44,788,0,2,23.8,1.26,1.03,40.0,90,0.0,311,76,0,2024-12-11T23:30:08.371422Z,,1.12,0,28,276,True,Van de Ven,84,28,0.0,0,577,2,6.2,297,2.7,False,0.23,0.35,0,0,4,2,233,0.69,128,1,i,0
507,Alejo Véliz,50,FWD,Spurs,679,0.0,0.0,0,0.0,0,0.0,0,0.00,0,,74,,0.0,709,969,0.0,0.0,0.0,0,0,0.0,709,,0,0.0,,0,228,74,0.00,0,0.0,Loaned to Espanyol,77,0,0,0,0.0,0.0,0.0,0.0,74,0.0,706,51,0,2024-08-10T12:19:41.352153Z,,0.0,0,0,701,False,Veliz,74,74,0.0,0,683,0,0.0,709,0.0,False,0.0,0.00,0,0,0,0,67,0.00,0,0,u,0
508,Guglielmo Vicario,48,GKP,Spurs,158,260.4,3.1,12,0.0,0,0.0,414,15.25,0,,20,2023-07-01,0.0,155,481471,0.0,2.42,0.0,-2,13,0.0,117,106.0,201731,0.0,,0,293,70,0.00,14,0.0,Ankle injury - Expected back 25 Feb,22,1080,2,0,25.9,1.08,1.0,0.0,20,0.0,679,11,0,2024-11-26T00:00:08.341528Z,,1.27,0,37,668,True,Vicario,64,17,0.0,0,639,1,7.7,287,1.7,False,0.25,0.00,0,0,1,3,73,0.00,185,1,i,29
509,Timo Werner,62,MID,Spurs,389,114.4,1.9,4,1.0,0,0.19,112,11.36,0,,117,2024-01-09,147.5,289,34158,0.0,0.0,0.0,-3,12,0.47,286,80.0,14084,0.0,,0,59,108,2.58,10,0.28,Hamstring injury - Unknown return date,133,496,3,3,37.0,2.18,0.73,113.0,130,0.2,158,35,0,2025-01-14T17:00:08.863619Z,,2.06,0,33,170,True,Werner,106,129,0.0,0,255,2,5.3,231,0.2,False,0.18,1.04,0,0,0,1,126,1.54,117,0,i,0
510,Alfie Whiteman,40,GKP,Spurs,193,0.0,0.0,0,0.0,0,0.0,175,0.00,0,,55,2016-07-01,0.0,513,72794,0.5,0.0,0.0,0,0,0.0,520,241.0,48580,,,0,615,33,0.00,25,0.0,,28,0,0,0,0.0,0.0,0.0,0.0,55,0.0,489,49,0,,,0.0,0,0,454,True,Whiteman,20,55,,0,420,0,0.0,512,1.2,False,0.0,0.00,0,0,0,0,44,0.00,0,0,a,0
609,Will Lankshear,45,FWD,Spurs,163,0.0,1.0,0,0.0,0,0.0,962,0.02,0,,58,2022-12-08,0.0,665,321870,0.5,0.0,0.0,0,0,0.0,435,241.0,421854,100.0,,0,451,58,0.00,328,0.0,,26,9,0,0,0.0,0.0,0.0,0.0,58,0.0,659,72,0,2024-09-13T15:00:07.321230Z,,0.2,0,2,646,True,Lankshear,58,44,100.0,0,611,0,0.4,664,1.6,False,0.0,0.00,0,0,0,0,52,0.00,6,0,a,0
610,Mikey Moore,45,MID,Spurs,356,1.8,1.2,1,0.0,0,0.04,27,0.94,0,,221,2024-05-01,2.5,480,47346,0.5,0.0,0.0,0,1,0.07,376,241.0,43142,100.0,,0,422,219,0.07,14,0.03,,118,82,0,0,1.0,1.1,1.1,7.0,223,0.0,430,260,0,2024-11-07T09:00:08.150966Z,,1.03,0,5,378,True,Moore,200,179,100.0,0,584,0,1.1,471,0.2,False,0.0,0.04,0,0,0,0,231,0.03,12,0,a,0
612,Wilson Odobert,53,MID,Spurs,604,10.0,2.0,2,0.0,0,0.24,4,1.63,0,,184,2024-08-16,40.5,446,8021,0.0,0.0,0.0,-2,1,0.28,268,73.0,6377,0.0,,0,153,178,0.50,2,0.04,Hamstring injury - Unknown return date,254,160,2,0,9.2,0.56,1.12,42.0,207,0.0,304,90,0,2024-10-30T12:00:07.631102Z,,0.92,0,6,273,True,Odobert,152,118,0.0,0,692,0,1.1,377,0.0,False,0.56,0.42,0,0,0,1,307,0.08,12,0,i,0
683,Callum Olusesi,45,MID,Spurs,676,0.0,0.0,0,0.0,0,0.0,5,0.00,0,,267,2024-11-06,0.0,641,569,0.5,0.0,0.0,0,0,0.0,647,241.0,896,,,0,423,269,0.00,6,0.0,,297,0,0,0,0.0,0.0,0.0,0.0,268,0.0,636,261,0,,,0.0,0,0,621,True,Olusesi,263,271,,0,585,0,0.0,640,0.0,False,0.0,0.00,0,0,0,0,232,0.00,0,0,a,0
684,Malachi Hardy,40,DEF,Spurs,603,0.0,0.0,0,0.0,0,0.0,14,0.00,0,,222,2024-11-22,0.0,568,1303,0.5,0.0,0.0,0,0,0.0,574,241.0,2033,,,0,687,220,0.00,12,0.0,,206,0,0,0,0.0,0.0,0.0,0.0,222,0.0,548,222,0,,,0.0,0,0,517,True,Hardy,211,222,,0,480,0,0.0,567,0.0,False,0.0,0.00,0,0,0,0,196,0.00,0,0,a,0
689,Luca Williams-Barnett,45,MID,Spurs,673,0.0,0.0,0,0.0,0,0.0,3,0.00,0,,296,2024-11-06,0.0,679,480,0.5,0.0,0.0,0,0,0.0,683,241.0,777,100.0,,0,469,297,0.00,4,0.0,,295,0,0,0,0.0,0.0,0.0,0.0,296,0.0,674,295,0,2025-01-13T10:25:03.162565Z,,0.0,0,0,661,True,Williams-Barnett,292,298,100.0,0,626,0,0.0,679,0.0,False,0.0,0.00,0,0,0,0,262,0.00,0,0,a,0
699,Alfie Dorrington,40,DEF,Spurs,654,1.0,1.0,0,0.0,0,0.0,8,0.04,0,,172,2022-12-08,0.2,483,523,0.5,0.0,0.0,0,0,0.0,408,241.0,1024,,,0,665,168,0.00,6,0.0,,223,13,0,0,0.1,0.0,0.0,0.0,170,0.0,459,200,0,,,0.28,0,1,498,True,Dorrington,192,139,,0,462,0,0.2,489,0.0,False,0.0,0.00,0,0,0,0,178,0.00,4,0,a,0
700,Maeson King,40,DEF,Spurs,641,0.0,0.0,0,0.0,0,0.0,13,0.00,0,,219,2024-11-27,0.0,565,477,0.5,0.0,0.0,0,0,0.0,571,241.0,1034,,,0,684,217,0.00,14,0.0,,219,0,0,0,0.0,0.0,0.0,0.0,219,0.0,545,219,0,,,0.0,0,0,514,True,King,208,219,,0,477,0,0.0,564,0.0,False,0.0,0.00,0,0,0,0,193,0.00,0,0,a,0
716,Antonín Kinsky,45,GKP,Spurs,391,0.0,0.0,0,0.0,0,0.0,89,0.00,0,,74,2025-01-05,0.0,630,1608,2.8,0.0,2.3,0,0,0.0,636,57.0,17772,,,0,404,67,0.00,1514,0.0,,59,0,0,0,0.0,0.0,0.0,0.0,74,0.0,624,17,0,,,0.0,0,0,609,True,Kinsky,61,74,,0,571,0,0.0,629,0.2,False,0.0,0.00,0,0,0,0,71,0.00,0,0,a,0
717,Min-Hyeok Yang,45,MID,Spurs,711,0.0,0.0,0,0.0,0,0.0,3,0.00,0,,297,2025-01-01,0.0,680,29,1.7,0.0,1.2,0,0,0.0,684,114.0,144,,,0,470,298,0.00,14,0.0,,317,0,0,0,0.0,0.0,0.0,0.0,297,0.0,675,296,0,,,0.0,0,0,662,True,Yang,293,299,,0,627,0,0.0,680,0.0,False,0.0,0.00,0,0,0,0,263,0.00,0,0,a,0
388,Aaron Wan-Bissaka,46,DEF,West Ham,70,412.6,3.0,19,3.2,2,0.05,2056,35.08,0,,13,2024-08-13,278.3,45,463025,3.2,0.0,3.2,1,39,0.13,121,241.0,793992,,,0,348,13,2.37,2992,0.08,,25,1714,-1,2,79.6,2.05,1.0,105.0,14,0.7,72,50,0,,,1.84,3,61,181,True,Wan-Bissaka,39,31,,0,69,6,13.3,86,5.3,False,0.16,0.93,0,0,1,3,18,1.44,230,2,a,0
511,Edson Álvarez Velázquez,50,MID,West Ham,426,168.4,1.2,12,1.7,0,0.02,19,19.87,0,,123,2023-08-10,142.9,236,17079,1.7,0.0,1.7,0,24,0.06,381,139.0,13298,100.0,,0,200,111,0.70,33,0.04,,151,1058,0,0,34.4,2.04,1.02,33.0,102,0.3,161,124,1,2024-11-02T18:30:08.251411Z,,1.69,2,20,291,True,Álvarez,157,183,100.0,0,171,0,4.0,243,0.1,False,0.09,0.19,0,0,4,1,75,0.51,138,0,a,0
512,Michail Antonio,53,FWD,West Ham,207,72.0,3.0,11,0.0,1,0.24,348,17.83,0,,28,2015-09-01,139.5,348,469154,0.0,0.0,0.0,-2,18,0.34,127,107.0,385012,0.0,,0,140,20,3.11,10,0.1,Leg injury - Unknown return date,35,834,2,4,39.5,1.94,1.19,194.0,32,0.0,170,42,0,2024-12-09T17:00:08.418178Z,,1.92,0,42,101,True,Antonio,29,19,0.0,0,688,3,7.9,223,1.0,False,0.43,2.20,0,0,1,4,69,0.91,111,1,i,0
513,Alphonse Areola,42,GKP,West Ham,92,262.4,1.7,10,0.7,0,0.0,2072,17.58,0,,19,2022-07-01,0.0,152,784454,0.7,3.37,0.7,-3,23,0.0,300,73.0,277751,100.0,,0,574,53,0.00,225,0.0,,14,909,3,0,26.3,2.28,0.99,0.0,19,0.2,559,35,0,2024-09-01T00:30:06.144103Z,,1.74,0,19,529,True,Areola,41,33,100.0,0,286,0,4.5,284,4.1,False,0.1,0.00,0,1,0,1,23,0.00,75,0,a,34
514,Jarrod Bowen,73,MID,West Ham,108,456.0,4.7,19,2.8,5,0.26,3528,33.06,1,4.0,6,2020-01-31,526.6,31,1594461,0.0,0.0,0.0,-2,33,0.49,20,241.0,1148452,0.0,,0,21,16,9.08,27,0.23,Foot injury - Expected back 03 Feb,35,1656,2,6,158.8,1.79,1.03,608.0,8,0.4,18,13,0,2024-12-30T09:30:07.187593Z,2.0,1.8,0,90,11,True,Bowen,6,10,0.0,-1,97,7,12.3,9,3.1,False,0.22,4.76,0,0,1,4,46,4.32,349,2,i,0
516,Vladimír Coufal,42,DEF,West Ham,275,97.8,1.0,6,0.3,0,0.04,117,11.95,0,,101,2020-10-02,87.5,311,75272,0.3,0.0,0.3,-3,13,0.12,414,57.0,30924,,,0,579,57,0.77,40,0.08,,102,568,3,0,21.5,2.06,0.95,33.0,112,0.1,228,142,0,,,1.89,0,13,288,True,Coufal,93,145,,0,344,0,3.1,309,0.4,False,0.16,0.27,0,1,2,1,112,0.51,34,0,a,0
517,Aaron Cresswell,39,DEF,West Ham,169,15.8,0.9,0,0.3,0,0.05,495,2.19,0,,139,2014-07-03,39.9,431,208726,0.3,0.0,0.3,-1,0,0.2,468,241.0,125018,100.0,2.0,0,695,94,0.13,392,0.15,,66,59,1,0,5.7,0.0,0.0,1.0,155,0.1,305,228,0,2024-08-30T04:00:05.718151Z,,3.34,1,6,422,True,Cresswell,151,156,100.0,0,343,0,1.5,411,1.5,False,0.0,0.03,0,0,1,0,111,0.10,22,0,a,0
519,George Earthy,45,MID,West Ham,585,0.0,0.0,0,0.0,0,0.0,2,0.00,0,,260,,0.0,634,7815,0.0,0.0,0.0,0,0,0.0,640,,0,0.0,,0,411,262,0.00,0,0.0,Loaned to Bristol City,240,0,0,0,0.0,0.0,0.0,0.0,261,0.0,629,250,0,2024-08-16T11:57:26.531525Z,,0.0,0,0,614,False,Earthy,256,264,0.0,0,576,0,0.0,633,0.0,False,0.0,0.00,0,0,0,0,224,0.00,0,0,u,0
520,Emerson Palmieri dos Santos,44,DEF,West Ham,239,292.4,2.3,18,1.5,1,0.07,396,28.27,0,,27,2022-08-23,246.4,128,133581,1.5,0.0,1.1,-1,33,0.18,209,106.0,124725,75.0,1.0,0,477,17,2.84,152,0.11,,91,1431,1,1,62.5,2.08,1.13,87.0,47,0.3,89,82,0,2025-01-04T22:00:07.811285Z,3.0,1.78,1,44,203,True,Emerson,49,65,100.0,0,190,0,10.0,125,0.7,False,0.25,1.17,0,0,5,4,63,1.67,134,1,a,0
521,Łukasz Fabiański,41,GKP,West Ham,22,329.8,2.8,11,1.7,0,0.0,2740,20.47,0,,16,2018-06-20,0.3,99,1071182,1.7,3.86,1.7,1,18,0.0,142,172.0,1579850,100.0,,0,592,12,0.00,3031,0.0,,2,980,-1,0,32.9,1.65,1.01,0.0,16,0.4,452,38,0,2024-12-27T02:00:09.942808Z,,1.88,1,34,524,True,Fabianski,36,22,100.0,0,170,2,8.3,249,17.0,False,0.18,0.00,0,0,2,2,16,0.00,123,0,a,42
522,Wes Foderingham,43,GKP,West Ham,416,0.0,0.0,0,0.0,0,0.0,44,0.00,0,,69,2024-07-01,0.0,579,13881,0.0,0.0,0.0,-2,0,0.0,585,241.0,6389,,,0,537,58,0.00,15,0.0,,61,0,2,0,0.0,0.0,0.0,0.0,69,0.0,568,27,0,,,0.0,0,0,538,True,Foderingham,46,69,,0,497,0,0.0,578,0.1,False,0.0,0.00,0,0,0,0,63,0.00,0,0,a,0
523,Danny Ings,50,FWD,West Ham,181,93.4,2.5,1,0.8,1,0.91,621,3.48,0,,32,2023-01-20,63.4,317,378401,0.8,0.0,0.8,0,3,0.93,187,241.0,381004,100.0,,0,187,31,2.10,760,0.02,,31,202,0,3,29.7,1.34,0.45,139.0,30,0.2,271,45,0,2024-12-04T09:30:08.866937Z,,1.55,4,28,143,True,Ings,32,24,100.0,0,275,4,5.6,265,1.4,False,0.0,2.05,0,0,0,0,30,0.05,97,0,a,0
524,Max Kilman,44,DEF,West Ham,191,456.6,2.0,21,1.0,0,0.07,416,37.20,0,,22,2024-07-05,122.3,30,334369,1.0,0.0,1.0,-1,41,0.1,258,241.0,334352,100.0,,0,488,42,2.14,177,0.03,,75,1818,1,1,69.4,2.03,1.04,112.0,9,0.2,183,91,0,2024-12-27T02:00:09.960422Z,,1.84,1,42,172,True,Kilman,31,85,100.0,0,233,3,9.5,109,1.3,False,0.15,1.44,0,0,3,3,79,0.70,185,1,a,0
525,Mohammed Kudus,62,MID,West Ham,115,267.8,3.3,16,3.5,3,0.27,1475,24.84,0,,31,2023-08-27,310.8,144,926960,3.5,0.0,3.5,-3,28,0.39,101,81.0,337884,100.0,,0,68,46,5.58,1037,0.12,,37,1293,3,1,101.4,1.95,1.11,437.0,57,0.6,61,43,1,2024-10-19T16:00:07.402004Z,,1.73,2,53,34,True,Kudus,20,47,100.0,0,58,4,8.5,50,2.7,False,0.21,3.85,0,0,0,3,29,1.73,209,0,a,0
526,Luis Guilherme Lira dos Santos,47,MID,West Ham,586,8.6,1.0,0,0.3,0,0.07,11,0.50,0,,206,2024-06-14,19.5,453,4307,0.3,0.0,0.3,-3,1,0.28,444,30.0,2081,,,0,342,197,0.12,2,0.21,,241,38,3,0,3.1,2.37,0.0,4.0,212,0.1,360,221,0,,,1.18,0,4,405,True,L.Guilherme,214,207,,0,345,0,0.9,434,0.0,False,0.0,0.03,0,0,0,0,172,0.09,16,0,a,0
527,Lucas Tolentino Coelho de Lima,57,MID,West Ham,200,311.0,3.0,17,3.5,4,0.26,242,31.10,0,1.0,44,2022-08-29,375.5,113,318340,3.5,0.0,3.5,-3,36,0.38,128,30.0,216354,100.0,3.0,0,93,35,6.18,1334,0.12,,60,1461,3,1,88.0,2.22,1.05,197.0,41,0.6,44,59,0,2024-12-21T21:30:08.782213Z,,1.92,6,60,97,True,L.Paquetá,63,55,100.0,0,57,4,10.5,67,1.1,False,0.18,4.27,0,0,6,3,28,1.91,260,0,a,0
528,Konstantinos Mavropanos,43,DEF,West Ham,403,320.6,1.7,14,1.8,0,0.06,60,26.80,0,,57,2023-08-22,49.0,107,21757,1.8,0.0,1.8,-2,26,0.09,303,83.0,17919,100.0,,0,561,85,1.30,60,0.03,,144,1305,2,0,46.9,1.79,0.97,98.0,39,0.4,292,129,0,2024-11-30T22:00:08.032136Z,,1.85,1,31,189,True,Mavropanos,43,100,100.0,0,154,4,7.2,191,0.1,False,0.14,0.93,0,0,2,2,52,0.37,161,0,a,0
529,Nayef Aguerd,44,DEF,West Ham,537,0.0,0.0,0,0.0,0,0.0,3,0.00,0,,234,,0.0,587,13196,0.0,0.0,0.0,-1,0,0.0,593,,1368,0.0,,0,487,233,0.00,0,0.0,On loan to Real Sociedad for the season,191,0,1,0,0.0,0.0,0.0,0.0,234,0.0,576,90,0,2024-09-01T09:10:50.538029Z,,0.0,0,0,555,False,N.Aguerd,228,234,0.0,0,517,0,0.0,586,0.0,False,0.0,0.00,0,0,0,0,218,0.00,0,0,u,0
530,Tomáš Souček,49,MID,West Ham,161,351.8,3.7,16,2.8,5,0.24,370,26.30,0,,47,2020-07-28,181.7,83,498858,2.8,0.0,2.8,-1,28,0.3,68,57.0,418773,100.0,,0,257,91,4.85,1996,0.06,,50,1433,1,2,87.5,1.76,1.0,348.0,29,0.6,128,167,0,2024-12-27T00:30:09.920421Z,,1.65,6,71,46,True,Souček,28,27,100.0,0,89,8,14.5,72,1.6,False,0.25,3.85,0,0,6,4,41,1.00,244,0,a,0
532,Kurt Zouma,44,DEF,West Ham,413,0.0,0.0,0,0.0,0,0.0,10,0.00,0,,233,,0.0,585,50333,0.0,0.0,0.0,-1,0,0.0,591,,5376,0.0,,0,475,232,0.00,0,0.0,On loan to Al-Orobah for the rest of the season,147,0,1,0,0.0,0.0,0.0,0.0,233,0.0,574,81,0,2024-09-02T10:44:47.323774Z,,0.0,0,0,551,False,Zouma,227,233,0.0,0,513,0,0.0,584,0.1,False,0.0,0.00,0,0,0,0,216,0.00,0,0,u,0
576,Andy Irving,48,MID,West Ham,590,22.8,0.9,0,0.3,0,0.04,7,2.93,0,,203,2023-08-31,10.7,407,2651,0.3,0.0,0.3,-2,2,0.05,473,243.0,1286,,,0,306,212,0.05,5,0.01,,245,83,2,0,4.0,2.17,0.0,7.0,190,0.1,391,201,0,,,3.18,1,6,382,True,Irving,203,226,,0,346,0,1.2,428,0.0,False,0.0,0.04,0,0,1,0,173,0.01,19,0,a,0
587,Crysencio Summerville,56,MID,West Ham,284,156.4,1.7,7,1.0,1,0.19,260,17.58,0,,84,2024-08-03,246.1,244,119391,0.5,0.0,0.5,-4,20,0.39,316,152.0,48911,50.0,,0,100,68,3.32,16,0.2,Muscle injury - 50% chance of playing,88,776,4,1,58.7,2.32,0.81,186.0,106,0.2,90,62,0,2025-01-11T01:30:09.528172Z,5.0,2.04,0,33,107,True,Summerville,70,144,50.0,0,252,2,5.9,140,0.4,False,0.23,1.61,0,0,2,2,124,1.71,129,0,d,0
588,Guido Rodríguez,48,MID,West Ham,489,159.0,1.5,13,0.8,0,0.02,9,18.03,0,,148,2024-08-06,61.6,241,10322,0.8,0.0,0.8,-2,18,0.03,339,10.0,6613,100.0,,0,294,169,0.34,9,0.01,,183,969,2,0,24.5,1.67,1.21,23.0,105,0.2,273,194,0,2024-12-27T00:30:09.990636Z,,1.67,2,26,316,True,G.Rodríguez,168,155,100.0,0,269,0,5.4,292,0.1,False,0.28,0.22,0,0,5,3,131,0.12,151,0,a,0
589,Niclas Füllkrug,67,FWD,West Ham,220,99.0,2.4,3,2.2,2,0.34,460,7.37,0,,33,2024-08-05,84.8,307,401810,0.0,0.0,0.0,-3,11,0.41,206,80.0,64016,0.0,,0,36,28,1.67,12,0.07,Hamstring injury - Unknown return date,39,366,3,1,29.4,2.7,0.74,113.0,28,0.3,236,18,0,2025-01-11T01:30:09.545595Z,,1.81,0,22,171,True,Füllkrug,35,27,0.0,0,134,1,3.3,268,0.8,False,0.25,1.38,0,0,1,1,19,0.29,88,0,i,0
591,Jean-Clair Todibo,42,DEF,West Ham,324,194.0,1.6,8,1.3,0,0.01,174,16.24,0,,95,2024-08-10,25.2,213,42887,0.3,0.0,0.3,-3,20,0.01,321,73.0,17139,25.0,,0,588,111,0.12,3,0.0,Knock - 25% chance of playing,121,863,3,0,23.5,2.09,0.83,16.0,80,0.3,340,151,0,2025-01-04T22:00:07.950161Z,,1.69,0,24,345,True,Todibo,118,108,25.0,0,204,1,5.7,298,0.2,False,0.21,0.10,0,0,0,2,67,0.02,108,0,d,0
643,Kaelan Casey,40,DEF,West Ham,380,2.0,1.0,0,0.2,0,0.0,50,0.09,0,,169,2022-11-01,0.0,476,18869,0.2,0.0,0.2,0,0,0.0,407,241.0,26303,100.0,,0,664,202,0.00,15,0.0,,135,1,0,0,0.2,0.0,0.0,0.0,167,0.0,530,199,0,2024-11-30T22:00:08.284898Z,,8.1,0,1,497,True,Casey,191,138,100.0,0,355,0,0.2,486,0.2,False,0.0,0.00,0,0,0,0,118,0.00,3,0,a,0
654,Carlos Soler,50,MID,West Ham,582,107.8,1.8,9,2.0,1,0.13,23,16.87,0,,115,2024-08-30,156.7,298,4254,2.0,0.0,2.0,0,14,0.23,293,200.0,4936,100.0,4.0,0,204,101,2.02,212,0.1,,237,790,0,1,37.7,1.59,1.03,114.0,135,0.4,148,127,0,2024-12-27T02:00:10.148689Z,4.0,1.92,9,29,169,True,C.Soler,105,132,100.0,0,147,2,5.8,229,0.0,False,0.23,1.13,0,0,5,2,64,0.89,127,1,a,0
677,Ollie Scarles,40,DEF,West Ham,591,9.6,1.0,0,0.5,0,0.0,19,1.82,0,,163,2022-10-01,0.3,448,1032,0.5,0.0,0.5,0,1,0.0,409,241.0,2058,,,0,667,165,0.00,40,0.0,,205,43,0,0,1.2,2.09,0.0,2.0,160,0.1,451,202,0,,,3.81,1,3,413,True,Scarles,146,140,,0,320,0,0.8,469,0.0,False,0.0,0.00,0,0,0,0,102,0.00,7,0,a,0
686,Ezra Mayers,40,DEF,West Ham,617,0.0,0.0,0,0.0,0,0.0,36,0.00,0,,220,2024-11-29,0.0,566,906,0.0,0.0,0.0,0,0,0.0,572,241.0,1666,,,0,685,218,0.00,3,0.0,,212,0,0,0,0.0,0.0,0.0,0.0,220,0.0,546,220,0,,,0.0,0,0,515,True,Mayers,209,220,,0,478,0,0.0,565,0.0,False,0.0,0.00,0,0,0,0,194,0.00,0,0,a,0
701,Lewis Orford,45,MID,West Ham,669,0.0,0.0,0,0.0,0,0.0,40,0.00,0,,270,2022-11-01,0.0,645,368,0.0,0.0,0.0,0,0,0.0,651,241.0,970,,,0,430,272,0.00,8,0.0,,291,0,0,0,0.0,0.0,0.0,0.0,271,0.0,640,266,0,,,0.0,0,0,626,True,Orford,266,274,,0,592,0,0.0,644,0.0,False,0.0,0.00,0,0,0,0,237,0.00,0,0,a,0
204,Sam Johnstone,43,GKP,Wolves,299,193.8,1.7,7,0.0,0,0.0,94,12.98,0,,24,2024-08-30,10.0,214,71409,-0.5,3.29,0.0,-2,17,0.0,302,241.0,53126,100.0,,0,540,6,0.00,16,0.0,,46,630,2,0,20.4,2.43,1.0,0.0,25,0.0,399,28,0,2024-10-20T21:30:06.848774Z,,1.85,0,12,539,True,Johnstone,47,34,100.0,0,498,0,2.8,318,0.3,False,0.0,0.00,0,0,0,0,64,0.00,42,0,a,23
533,Rayan Aït-Nouri,48,DEF,Wolves,60,435.0,3.0,19,3.4,3,0.08,3436,30.53,0,,8,2021-07-09,270.7,39,1716384,2.9,0.0,3.4,3,44,0.15,124,3.0,2099978,100.0,,0,314,14,2.78,1483,0.07,,21,1635,-3,5,92.0,2.42,1.05,212.0,12,0.7,77,39,1,2024-12-14T21:30:08.057496Z,,1.68,0,57,88,True,Aït-Nouri,5,34,100.0,0,61,5,11.9,64,6.2,False,0.11,1.51,0,0,4,2,15,1.27,180,2,a,0
534,Boubacar Traoré,48,MID,Wolves,601,0.0,0.0,0,0.0,0,0.0,5,0.00,0,,301,2023-07-01,0.0,687,6502,-0.2,0.0,0.0,-2,0,0.0,689,132.0,1517,50.0,,0,316,301,0.00,1,0.0,Lack of match fitness - 50% chance of playing,252,0,2,0,0.0,0.0,0.0,0.0,301,0.0,682,204,0,2025-01-14T13:30:09.399865Z,,0.0,0,0,672,True,B.Traore,297,302,50.0,0,645,0,0.0,687,0.0,False,0.0,0.00,0,0,0,0,275,0.00,0,0,d,0
